Review Text,Review Title,ReviewRating,Review Stars
"Good stuff! I was looking for the Danish pain reliever TREO - but this is the same thing - I dont use it for hangovers, just when I wake up tired and achy with a headache.  Love it!",Good stuff! I was looking for the Danish pain ...,3 people found this helpful,5.0 out of 5 stars
It really works! Highly recommend!,No more time lost feeling hungover! Works instantly!,no rating,5.0 out of 5 stars
"Fast and effective, as claimed.",It works!,One person found this helpful,5.0 out of 5 stars
Works great!,Five Stars,no rating,5.0 out of 5 stars
I just received product today and it expires in 2 months. You cannot return or exchange item so I better get partying.,Expires in two months,4 people found this helpful,1.0 out of 5 stars
Impulse bought this when I was hungover and regret it. JUST BUY ALKA SELTZER. It's the same thing but has no caffeine and has antacids instead. I'd rather have something to neutralize my stomach acid when I'm hungover than get me jittery.,Impulse bought this when I was hungover and regret it ...,no rating,2.0 out of 5 stars
"Tastes a little iffy, but it works!",Four Stars,no rating,4.0 out of 5 stars
I have used this product for a long time and this is what I call magic it really works but make sure that you use it when you wake up.  BAD THING is before you order this items ask the seller for the expiration date I got mine and have only 7 months,Check The Expiration Date,2 people found this helpful,4.0 out of 5 stars
"After a long night out (& realizing I'm not as young as I once was), I was desperate for this product to work... and IT DID!! So quickly and so effectively! Since then, I've also used it for a migraine and shared it w my husband, who swore it worked like a miracle! This has taken the place of my normal painkillers - So happy to have found this product!",An absolute life saver!,2 people found this helpful,5.0 out of 5 stars
Works,Five Stars,2 people found this helpful,5.0 out of 5 stars
"This stuff is amazing.  I've used it for several years, back when it was actually made by Alka-Seltzer (it was called ""Morning Relief).  For some stupid reason Alka-Seltzer discontinued it, and I was IRATE!  I'm so glad Blowfish was created, because for whatever reason this combination of aspirin and caffeine in liquid form works magic for my hangovers.  My biggest issue is the headache, and this product rids me of the headache portion of my hangover usually within 30 minutes.Note:  This product does NOT rid you of all hangover symptoms, such as the cloudiness and clumsiness.  I'm not sure about helping with nausea since I don't usually get nauseous, but it may help with that too.  However, people who are nauseous the next day might have a hard time swallowing 8-10 oz of fizzy water, so keep that in mind.  You might be better off just taking asprin in pill form and drinking coffee.  But for me, this medicine is MAGICAL.",Works like MAGIC.....if you can keep it down.,One person found this helpful,5.0 out of 5 stars
"Im hungover as Im writing this, I took 2 of these waking up, its been more that 2 hours and I really don't feel any different, maybe just a little jolted from the caffeine. I wouldn't buy it again, some coffee and tylenol would have been just as effective,,,","Im hungover as Im writing this, I took 2 ...",no rating,2.0 out of 5 stars
My friend recommended these and I don't find them any better than alka seltzer and for the price I'd go w/ alka seltzer.  It could be a personal experience but for me they didn't seem to help a whole lot.,My friend recommended these and I don't find them any better than ...,One person found this helpful,2.0 out of 5 stars
"This stuff tasted so awful, and since I was already nauseous due to the fact that I was severely hungover (hence the need for this product) I could absolutely not stomach the taste.. Definitely a shame, the quest for a true hangover cure must continue!","This stuff tasted so awful, and since I was ...",no rating,2.0 out of 5 stars
BEST PRODUCT...really works and FAST!!!,Five Stars,no rating,5.0 out of 5 stars
"Works Great, took 2 tablets and it gave me the jitters, went down to one and its amazing, i have energy and headache relief after a night of getting smashed.",When two lead to too many,2 people found this helpful,5.0 out of 5 stars
Product works,Prouct works,no rating,5.0 out of 5 stars
The one and only that REALLY works!!!,Five Stars,no rating,5.0 out of 5 stars
This stuff really works.  Enough Said,A Real Cure,no rating,5.0 out of 5 stars
"This product is EXCELLENT. I didn't know what to expect, but I figured I had nothing to lose by trying it. I woke up feeling like I had been hit by a train and Blowfish completely set me straight. Honestly, I was totally surprised and I kept thinking it would wear off but it got me through the day without feeling hung over AT ALL. Highly recommend this. I mean, don't use it as an excused to get hammered more than you should or anything. But it was a total lifesaver for me. #GRATEFUL",BLOWFISH TOTALLY WORKS. #GRATEFUL,no rating,5.0 out of 5 stars
Works better than any other remedy I've tried and I've tried a lot of them. Mix the blowfish packet with a 20oz Gatorade.,Works Great,One person found this helpful,5.0 out of 5 stars
"Amazing, I have been using this for years",Five Stars,One person found this helpful,5.0 out of 5 stars
Great recovery tool after a rough night !,Five Stars,no rating,5.0 out of 5 stars
"I tried this the morning after a night of drinking and it didn’t help one bit, I felt like it actually made me feel worse. The taste is awful as well.",I felt like it actually made me feel worse,One person found this helpful,1.0 out of 5 stars
"Works great for me. Fast acting, Pleasant taste. Safe ingredients. Worth the price when you need some relief.",Works well,2 people found this helpful,5.0 out of 5 stars
"helps but doesn't eliminate hangovers, if it completely did there would be many more drunken work nights!",Four Stars,2 people found this helpful,4.0 out of 5 stars
Not 100% positive these are the cure to hangovers but I will continue to take them until the supply runs out. Doubtful that I will buy them again.,Placebo Effect?,One person found this helpful,3.0 out of 5 stars
"These things are a lifesaver! I'm a priest so I have to be awake and alert on Sunday mornings even when Saturday nights get out of control. There's nothing worse than the feeling of coming down after a 24 hour marathon of  binge drinking and smoking, but now thanks to blowfish I actually look forward to recovering from my hours of debauchery! I plop a couple of these fizzy miracles into a glass of water, drink it down and almost instantly start to feel relief, by the time I'm done kicking the hookers out of the trailer I feel good as new! Thanks to blowfish I'll never vomit on the alter again! 5 stars! Jesus approves!",Great for church,7 people found this helpful,5.0 out of 5 stars
"It doesn't work. If you have a light hangover, it ""might"" work as a slight pick me up. I barely had a anything to drink, only 4 shots and 3 beers. Slept for 7 hours, was hungover in the morning, throwing up and headache... I tried to take 1 serving, it just felt like caffeine on an empty stomach. I still felt like crap 30 min later so I took another dose, it did nothing. Was hungover until about 3pm.",Doesn't work,One person found this helpful,1.0 out of 5 stars
"Gave it to some friends with wicked hangovers and they claim it help, but for a short time frame.",Three Stars,2 people found this helpful,3.0 out of 5 stars
"Caffeine and aspirin, so essentially the same as a cup of coffee and aspirin in a hard to swallow, fizzy form. Relieves the headache but doesn’t help with the hangover belly.",No luck here.,no rating,2.0 out of 5 stars
I bought these for my first trip to Vegas. It helped me perk up in the am and get out of better a little faster than usual. It has a lemon lime type of flavor. I bought it again when I went on vacation in punta Cana and really tested its strength after a day at the swim up bar and several mojitos. It really helped with my headache and helped me get over that get your life together hump we all feel the next day. We liked it so much we are also putting these in a bowl for the bar at our wedding!,Does what you need it to the next day,One person found this helpful,5.0 out of 5 stars
"Taste pretty good, and they work really well!",Five Stars,One person found this helpful,5.0 out of 5 stars
"It's the best invention ever , it saves lives the next day after drinking",amazing !!!,One person found this helpful,5.0 out of 5 stars
"Tasts gross but did the job, it definitely helped me get through the day.",Better than nothing,2 people found this helpful,4.0 out of 5 stars
"Not going to lie, this actually works. Make sure to drink it as soon as you wake up.",Great!,2 people found this helpful,5.0 out of 5 stars
"I'm a drinker and I've tried a lot of ""Hangover Cures""  Blowfish is overpriced alka seltzer.",Two Stars,One person found this helpful,2.0 out of 5 stars
